Site,Parameter,Year,Month,Day,Hour,PM2.5 (avg),Category,Observations,source_file
Hanoi,PM2.5 - Principal,2022,9,18,0,36.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,1,35.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,2,33.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,3,21.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,4,41.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,5,69.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,6,129.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,7,154.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,8,124.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,9,112.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,10,104.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,11,90.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,12,72.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,13,57.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,14,28.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,15,24.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,16,41.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,17,42.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,18,61.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,19,75.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,20,69.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,21,53.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,22,20.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,18,23,19.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,0,19.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,1,25.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,2,19.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,3,15.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,4,16.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,5,22.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,6,32.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,11,59.0,Good,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,12,62.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,13,45.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,14,41.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,18,54.0,Good,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,19,59.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,20,65.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,21,69.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,22,37.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,19,23,24.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,0,19.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,1,29.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,2,35.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,3,37.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,4,42.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,5,73.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,7,57.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,8,51.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,9,45.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,10,44.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,11,42.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,12,48.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,13,54.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,14,50.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,15,30.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,16,23.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,17,31.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,18,64.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,19,71.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,20,64.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,21,69.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,22,40.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,20,23,29.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,0,31.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,1,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,2,34.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,3,37.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,4,50.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,5,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,6,44.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,7,34.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,8,35.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,9,33.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,10,35.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,11,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,12,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,13,36.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,14,28.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,15,30.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,16,33.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,17,29.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,18,30.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,19,50.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,20,63.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,21,62.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,22,57.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,21,23,55.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,22,0,42.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,22,1,52.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,22,10,20.0,Good,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,22,11,20.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,22,18,18.0,Good,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,22,19,21.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,22,20,20.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,22,21,23.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,22,22,25.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,22,23,23.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,0,28.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,1,32.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,2,32.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,3,34.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,4,40.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,5,39.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,6,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,7,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,8,43.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,9,35.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,10,36.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,11,29.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,12,32.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,13,39.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,14,31.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,15,31.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,16,28.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,17,26.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,18,33.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,19,32.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,20,33.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,21,39.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,22,37.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,23,23,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,0,34.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,1,59.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,2,31.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,3,36.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,4,43.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,5,26.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,6,23.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,7,29.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,8,36.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,9,36.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,10,34.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,11,42.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,12,39.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,13,37.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,14,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,15,33.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,16,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,17,46.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,18,61.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,19,81.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,20,49.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,21,47.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,22,39.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,24,23,42.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,0,33.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,1,36.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,2,37.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,3,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,4,86.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,5,42.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,6,44.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,7,52.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,8,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,9,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,10,39.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,11,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,12,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,13,33.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,14,28.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,15,32.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,16,29.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,17,32.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,18,34.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,19,33.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,20,48.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,21,44.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,22,45.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,25,23,47.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,0,48.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,1,45.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,2,35.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,3,32.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,4,35.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,5,33.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,6,33.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,7,33.0,Moderate,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,8,41.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,9,42.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,10,41.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,11,54.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,12,53.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,13,48.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,14,49.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,15,47.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,16,46.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,17,48.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,18,52.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,19,58.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,20,74.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,21,88.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,22,75.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,26,23,84.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,0,75.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,1,89.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,2,89.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,3,69.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,4,90.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,5,101.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,6,90.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,7,75.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,8,70.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,9,66.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,10,71.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,11,64.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,12,63.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,13,57.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,14,44.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,15,43.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,16,46.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,17,45.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,18,43.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,19,51.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,20,56.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,21,98.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,22,132.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,27,23,90.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,28,0,70.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,28,1,89.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,28,2,95.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,28,3,75.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,28,4,94.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,28,5,83.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,28,6,71.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,28,7,65.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,28,8,68.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,28,9,78.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,28,10,89.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
Hanoi,PM2.5 - Principal,2022,9,28,11,65.0,Unhealthy,2,Hanoi_daily_2022_combined.csv
