Site,Parameter,Year,Month,Day,Hour,PM2.5 (avg),Category,Observations,source_file
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,8,27.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,9,27.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,10,33.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,11,54.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,12,61.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,13,53.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,14,50.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,15,54.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,16,65.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,17,32.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,18,25.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,19,26.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,20,25.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,21,29.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,22,26.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,23,23,22.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,0,16.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,1,19.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,2,19.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,3,30.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,4,17.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,5,30.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,6,21.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,7,29.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,8,55.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,9,29.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,10,49.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,11,47.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,12,62.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,13,63.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,14,51.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,15,44.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,16,29.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,17,19.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,18,23.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,19,21.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,20,25.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,21,20.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,22,13.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,24,23,16.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,0,18.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,1,21.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,2,24.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,3,25.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,4,29.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,5,25.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,6,33.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,7,28.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,8,30.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,9,40.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,10,41.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,11,54.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,12,63.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,13,60.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,14,68.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,15,59.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,16,42.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,17,30.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,18,28.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,19,18.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,20,25.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,21,26.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,22,26.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,25,23,22.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,0,19.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,1,17.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,2,18.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,3,18.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,4,19.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,5,16.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,6,22.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,7,18.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,8,22.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,9,26.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,10,23.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,11,28.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,12,43.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,13,42.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,14,45.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,15,33.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,16,41.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,17,38.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,18,27.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,19,29.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,20,32.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,21,21.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,22,23.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,26,23,26.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,0,19.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,1,16.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,2,18.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,3,18.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,4,18.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,5,21.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,6,23.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,7,43.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,8,41.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,9,38.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,10,43.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,11,43.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,12,59.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,13,65.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,14,68.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,15,64.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,16,52.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,17,60.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,18,38.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,19,34.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,20,35.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,21,40.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,22,46.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,27,23,32.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,0,33.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,1,35.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,2,75.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,3,89.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,4,75.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,5,91.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,6,77.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,7,57.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,8,50.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,9,51.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,10,48.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,11,41.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,12,42.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,13,51.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,14,56.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,15,53.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,16,55.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,17,52.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,18,42.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,19,71.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,20,79.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,21,86.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,22,46.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,28,23,42.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,0,43.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,1,45.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,2,69.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,3,79.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,4,66.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,5,52.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,6,65.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,7,124.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,8,90.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,9,73.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,10,73.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,11,69.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,12,68.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,13,81.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,14,78.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,15,65.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,16,57.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,17,49.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,18,42.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,19,35.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,20,30.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,21,31.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,22,17.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,29,23,20.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,0,20.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,1,20.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,2,12.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,3,19.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,4,13.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,5,11.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,6,29.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,7,56.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,8,88.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,9,79.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,10,66.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,11,76.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,12,56.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,13,66.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,14,65.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,15,54.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,16,62.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,17,51.0,Unhealthy,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,18,53.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,19,30.0,Unhealthy for Sensitive Groups,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,20,28.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,21,30.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,22,22.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,30,23,15.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,0,14.0,Moderate,3,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,1,18.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,2,27.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,3,23.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,4,29.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,5,24.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,6,35.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,7,51.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,8,66.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,9,50.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,10,30.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,11,20.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,12,30.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,13,29.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,14,29.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,15,20.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,16,17.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,17,21.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,18,25.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,19,27.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,20,32.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2019,12,31,21,30.0,Moderate,2,HoChiMinhCity_daily_2019_combined.csv
